source,target,Type,Id,Label,timeset,Weight,weight_not_norm,year,season,start,end
123,15,Directed,49696,Emre Belözoglu,"<[2005-05-31, 2005-05-31]>",6103054,5000000,2005,sommertransfers,2005-06-01,2020-06-01
15,24,Directed,49699,Craig Bellamy,"<[2005-05-31, 2005-05-31]>",9154582,7500000,2005,sommertransfers,2005-06-01,2020-06-01
15,356,Directed,49701,Andrew O'Brien,"<[2005-05-31, 2005-05-31]>",3661832,3000000,2005,sommertransfers,2005-06-01,2020-06-01
424,503,Directed,49710,Nathan Ellington,"<[2005-05-31, 2005-05-31]>",5492749,4500000,2005,sommertransfers,2005-06-01,2020-06-01
513,503,Directed,49712,Diomansy Kamara,"<[2005-05-31, 2005-05-31]>",2746374,2250000,2005,sommertransfers,2005-06-01,2020-06-01
217,503,Directed,49713,Darren Carter,"<[2005-05-31, 2005-05-31]>",2746374,2250000,2005,sommertransfers,2005-06-01,2020-06-01
24,18,Directed,49715,Jon Stead,"<[2005-05-31, 2005-05-31]>",3295649,2700000,2005,sommertransfers,2005-06-01,2020-06-01
38,18,Directed,49716,Kelvin Davis,"<[2005-05-31, 2005-05-31]>",2294748,1880000,2005,sommertransfers,2005-06-01,2020-06-01
213,18,Directed,49717,Andy Gray,"<[2005-05-31, 2005-05-31]>",1464733,1200000,2005,sommertransfers,2005-06-01,2020-06-01
617,424,Directed,49725,Henri Camara,"<[2005-05-31, 2005-05-31]>",7872940,6450000,2005,sommertransfers,2005-06-01,2020-06-01
42,424,Directed,49726,David Connolly,"<[2005-05-31, 2005-05-31]>",3661832,3000000,2005,sommertransfers,2005-06-01,2020-06-01
43,424,Directed,49727,Damien Francis,"<[2005-05-31, 2005-05-31]>",2746374,2250000,2005,sommertransfers,2005-06-01,2020-06-01
55,9,Directed,49734,Yossi Benayoun,"<[2005-05-31, 2005-05-31]>",4577291,3750000,2005,sommertransfers,2005-06-01,2020-06-01
20,9,Directed,49735,Paul Konchesky,"<[2005-05-31, 2005-05-31]>",2746374,2250000,2005,sommertransfers,2005-06-01,2020-06-01
28,9,Directed,49736,Danny Gabbidon,"<[2005-05-31, 2005-05-31]>",2441221,2000000,2005,sommertransfers,2005-06-01,2020-06-01
28,9,Directed,49737,James Collins,"<[2005-05-31, 2005-05-31]>",2441221,2000000,2005,sommertransfers,2005-06-01,2020-06-01
681,9,Directed,49738,Clive Clarke,"<[2005-05-31, 2005-05-31]>",671336,550000,2005,sommertransfers,2005-06-01,2020-06-01
3,207,Directed,49743,Martin Petrov,"<[2005-05-31, 2005-05-31]>",12206109,10000000,2005,sommertransfers,2005-06-01,2020-06-01
31,207,Directed,49744,Mateja Kezman,"<[2005-05-31, 2005-05-31]>",10985498,9000000,2005,sommertransfers,2005-06-01,2020-06-01
59,207,Directed,49745,Maxi Rodríguez,"<[2005-05-31, 2005-05-31]>",6103054,5000000,2005,sommertransfers,2005-06-01,2020-06-01
46,207,Directed,49746,Luciano Galletti,"<[2005-05-31, 2005-05-31]>",3051527,2500000,2005,sommertransfers,2005-06-01,2020-06-01
69,46,Directed,49750,Ewerthon,"<[2005-05-31, 2005-05-31]>",4272138,3500000,2005,sommertransfers,2005-06-01,2020-06-01
10,46,Directed,49751,Sergio García,"<[2005-05-31, 2005-05-31]>",1830916,1500000,2005,sommertransfers,2005-06-01,2020-06-01
223,220,Directed,49754,Alberto Rivera,"<[2005-05-31, 2005-05-31]>",4272138,3500000,2005,sommertransfers,2005-06-01,2020-06-01
65,220,Directed,49755,Miguel Ángel,"<[2005-05-31, 2005-05-31]>",2441221,2000000,2005,sommertransfers,2005-06-01,2020-06-01
82,49,Directed,49761,Bernardo Romeo,"<[2005-05-31, 2005-05-31]>",1220610,1000000,2005,sommertransfers,2005-06-01,2020-06-01
11,234,Directed,49765,Frédéric Kanouté,"<[2005-05-31, 2005-05-31]>",7933971,6500000,2005,sommertransfers,2005-06-01,2020-06-01
47,234,Directed,49766,Enzo Maresca,"<[2005-05-31, 2005-05-31]>",3051527,2500000,2005,sommertransfers,2005-06-01,2020-06-01
234,52,Directed,49769,Sergio Ramos,"<[2005-05-31, 2005-05-31]>",32956495,27000000,2005,sommertransfers,2005-06-01,2020-06-01
234,52,Directed,49771,Júlio Baptista,"<[2005-05-31, 2005-05-31]>",24412218,20000000,2005,sommertransfers,2005-06-01,2020-06-01
49,52,Directed,49773,Pablo García,"<[2005-05-31, 2005-05-31]>",4882443,4000000,2005,sommertransfers,2005-06-01,2020-06-01
48,55,Directed,49775,Felipe Melo,"<[2005-05-31, 2005-05-31]>",2441221,2000000,2005,sommertransfers,2005-06-01,2020-06-01
231,55,Directed,49776,Vitolo,"<[2005-05-31, 2005-05-31]>",1464733,1200000,2005,sommertransfers,2005-06-01,2020-06-01
134,59,Directed,49783,Eduardo Costa,"<[2005-05-31, 2005-05-31]>",4882443,4000000,2005,sommertransfers,2005-06-01,2020-06-01
48,59,Directed,49785,Luis García,"<[2005-05-31, 2005-05-31]>",3661832,3000000,2005,sommertransfers,2005-06-01,2020-06-01
132,59,Directed,49786,Albert Riera,"<[2005-05-31, 2005-05-31]>",3661832,3000000,2005,sommertransfers,2005-06-01,2020-06-01
46,62,Directed,49799,David Villa,"<[2005-05-31, 2005-05-31]>",14647331,12000000,2005,sommertransfers,2005-06-01,2020-06-01
55,62,Directed,49801,Mario Regueiro,"<[2005-05-31, 2005-05-31]>",1464733,1200000,2005,sommertransfers,2005-06-01,2020-06-01
223,62,Directed,49804,Juan Luis Mora,"<[2005-05-31, 2005-05-31]>",292946,240000,2005,sommertransfers,2005-06-01,2020-06-01
49,65,Directed,49811,Richard Morales,"<[2005-05-31, 2005-05-31]>",1708855,1400000,2005,sommertransfers,2005-06-01,2020-06-01
223,65,Directed,49812,Nacho,"<[2005-05-31, 2005-05-31]>",146473,120000,2005,sommertransfers,2005-06-01,2020-06-01
100,77,Directed,49841,Valérien Ismaël,"<[2005-05-31, 2005-05-31]>",10375193,8500000,2005,sommertransfers,2005-06-01,2020-06-01
262,69,Directed,49844,Delron Buckley,"<[2005-05-31, 2005-05-31]>",518759,425000,2005,sommertransfers,2005-06-01,2020-06-01
445,74,Directed,49850,Simon Rolfes,"<[2005-05-31, 2005-05-31]>",915458,750000,2005,sommertransfers,2005-06-01,2020-06-01
91,101,Directed,49853,Kevin Kuranyi,"<[2005-05-31, 2005-05-31]>",8422215,6900000,2005,sommertransfers,2005-06-01,2020-06-01
79,94,Directed,49858,Ioannis Amanatidis,"<[2005-05-31, 2005-05-31]>",2197099,1800000,2005,sommertransfers,2005-06-01,2020-06-01
82,94,Directed,49860,Alexander Meier,"<[2005-05-31, 2005-05-31]>",793397,650000,2005,sommertransfers,2005-06-01,2020-06-01
93,94,Directed,49861,Christoph Preuß,"<[2005-05-31, 2005-05-31]>",610305,500000,2005,sommertransfers,2005-06-01,2020-06-01
11,82,Directed,49868,Thimothée Atouba,"<[2005-05-31, 2005-05-31]>",3051527,2500000,2005,sommertransfers,2005-06-01,2020-06-01
43,256,Directed,49876,Thomas Helveg,"<[2005-05-31, 2005-05-31]>",244122,200000,2005,sommertransfers,2005-06-01,2020-06-01
3,265,Directed,49881,Thomas Brdaric,"<[2005-05-31, 2005-05-31]>",2197099,1800000,2005,sommertransfers,2005-06-01,2020-06-01
77,265,Directed,49882,Vahid Hashemian,"<[2005-05-31, 2005-05-31]>",1586794,1300000,2005,sommertransfers,2005-06-01,2020-06-01
570,265,Directed,49883,Hanno Balitsch,"<[2005-05-31, 2005-05-31]>",1220610,1000000,2005,sommertransfers,2005-06-01,2020-06-01
101,3,Directed,49889,Mike Hanke,"<[2005-05-31, 2005-05-31]>",4882443,4000000,2005,sommertransfers,2005-06-01,2020-06-01
262,3,Directed,49891,Matthias Langkamp,"<[2005-05-31, 2005-05-31]>",1586794,1300000,2005,sommertransfers,2005-06-01,2020-06-01
721,91,Directed,49900,Jon Dahl Tomasson,"<[2005-05-31, 2005-05-31]>",9154582,7500000,2005,sommertransfers,2005-06-01,2020-06-01
207,91,Directed,49901,Jesper Grönkjaer,"<[2005-05-31, 2005-05-31]>",3661832,3000000,2005,sommertransfers,2005-06-01,2020-06-01
74,91,Directed,49902,Daniel Bierofka,"<[2005-05-31, 2005-05-31]>",732366,600000,2005,sommertransfers,2005-06-01,2020-06-01
77,262,Directed,49907,Tobias Rau,"<[2005-05-31, 2005-05-31]>",915458,750000,2005,sommertransfers,2005-06-01,2020-06-01
286,262,Directed,49908,Heiko Westermann,"<[2005-05-31, 2005-05-31]>",854427,700000,2005,sommertransfers,2005-06-01,2020-06-01
286,570,Directed,49915,Petr Ruman,"<[2005-05-31, 2005-05-31]>",183091,150000,2005,sommertransfers,2005-06-01,2020-06-01
77,100,Directed,49918,Torsten Frings,"<[2005-05-31, 2005-05-31]>",6103054,5000000,2005,sommertransfers,2005-06-01,2020-06-01
262,100,Directed,49921,Patrick Owomoyela,"<[2005-05-31, 2005-05-31]>",2441221,2000000,2005,sommertransfers,2005-06-01,2020-06-01
93,86,Directed,49925,Peter Madsen,"<[2005-05-31, 2005-05-31]>",1708855,1400000,2005,sommertransfers,2005-06-01,2020-06-01
82,86,Directed,49926,Björn Schlicke,"<[2005-05-31, 2005-05-31]>",793397,650000,2005,sommertransfers,2005-06-01,2020-06-01
91,86,Directed,49927,Imre Szabics,"<[2005-05-31, 2005-05-31]>",610305,500000,2005,sommertransfers,2005-06-01,2020-06-01
3,86,Directed,49928,Albert Streit,"<[2005-05-31, 2005-05-31]>",610305,500000,2005,sommertransfers,2005-06-01,2020-06-01
84,104,Directed,49936,Ellery Cairo,"<[2005-05-31, 2005-05-31]>",213606,175000,2005,sommertransfers,2005-06-01,2020-06-01
52,123,Directed,49947,Wálter Samuel,"<[2005-05-31, 2005-05-31]>",19529775,16000000,2005,sommertransfers,2005-06-01,2020-06-01
117,123,Directed,49948,David Pizarro,"<[2005-05-31, 2005-05-31]>",14647331,12000000,2005,sommertransfers,2005-06-01,2020-06-01
52,123,Directed,49949,Santiago Solari,"<[2005-05-31, 2005-05-31]>",2441221,2000000,2005,sommertransfers,2005-06-01,2020-06-01
0,47,Directed,49954,Patrick Vieira,"<[2005-05-31, 2005-05-31]>",24412218,20000000,2005,sommertransfers,2005-06-01,2020-06-01
731,47,Directed,49955,Giorgio Chiellini,"<[2005-05-31, 2005-05-31]>",9398704,7700000,2005,sommertransfers,2005-06-01,2020-06-01
731,47,Directed,49956,Fabrizio Miccoli,"<[2005-05-31, 2005-05-31]>",2917260,2390000,2005,sommertransfers,2005-06-01,2020-06-01
128,107,Directed,49961,Massimo Bonanni,"<[2005-05-31, 2005-05-31]>",610305,500000,2005,sommertransfers,2005-06-01,2020-06-01
728,721,Directed,49966,Alberto Gilardino,"<[2005-05-31, 2005-05-31]>",30515273,25000000,2005,sommertransfers,2005-06-01,2020-06-01
117,721,Directed,49967,Marek Jankulovski,"<[2005-05-31, 2005-05-31]>",10375193,8500000,2005,sommertransfers,2005-06-01,2020-06-01
546,117,Directed,49972,Barreto,"<[2005-05-31, 2005-05-31]>",6103054,5000000,2005,sommertransfers,2005-06-01,2020-06-01
119,117,Directed,49973,Marco Motta,"<[2005-05-31, 2005-05-31]>",3478741,2850000,2005,sommertransfers,2005-06-01,2020-06-01
119,237,Directed,49983,Luigi Sala,"<[2005-05-31, 2005-05-31]>",610305,500000,2005,sommertransfers,2005-06-01,2020-06-01
109,694,Directed,49987,Andrea Caracciolo,"<[2005-05-31, 2005-05-31]>",10985498,9000000,2005,sommertransfers,2005-06-01,2020-06-01
119,694,Directed,49988,Stephen Makinwa,"<[2005-05-31, 2005-05-31]>",9154582,7500000,2005,sommertransfers,2005-06-01,2020-06-01
107,694,Directed,49989,Massimo Bonanni,"<[2005-05-31, 2005-05-31]>",915458,750000,2005,sommertransfers,2005-06-01,2020-06-01
586,112,Directed,49995,Valon Behrami,"<[2005-05-31, 2005-05-31]>",7323665,6000000,2005,sommertransfers,2005-06-01,2020-06-01
125,112,Directed,49996,Igli Tare,"<[2005-05-31, 2005-05-31]>",732366,600000,2005,sommertransfers,2005-06-01,2020-06-01
694,731,Directed,50002,Luca Toni,"<[2005-05-31, 2005-05-31]>",12206109,10000000,2005,sommertransfers,2005-06-01,2020-06-01
119,731,Directed,50004,Riccardo Montolivo,"<[2005-05-31, 2005-05-31]>",6713360,5500000,2005,sommertransfers,2005-06-01,2020-06-01
125,731,Directed,50005,Alessandro Gamberini,"<[2005-05-31, 2005-05-31]>",3661832,3000000,2005,sommertransfers,2005-06-01,2020-06-01
721,731,Directed,50006,Marco Donadel,"<[2005-05-31, 2005-05-31]>",1586794,1300000,2005,sommertransfers,2005-06-01,2020-06-01
119,295,Directed,50014,Michele Canini,"<[2005-05-31, 2005-05-31]>",6103054,5000000,2005,sommertransfers,2005-06-01,2020-06-01
128,126,Directed,50016,Luca Rigoni,"<[2005-05-31, 2005-05-31]>",1952977,1600000,2005,sommertransfers,2005-06-01,2020-06-01
128,126,Directed,50017,Davide Biondini,"<[2005-05-31, 2005-05-31]>",1464733,1200000,2005,sommertransfers,2005-06-01,2020-06-01
126,630,Directed,50021,Erjon Bogdani,"<[2005-05-31, 2005-05-31]>",1830916,1500000,2005,sommertransfers,2005-06-01,2020-06-01
47,630,Directed,50022,Daniele Gastaldello,"<[2005-05-31, 2005-05-31]>",549274,450000,2005,sommertransfers,2005-06-01,2020-06-01
125,380,Directed,50026,Federico Giunti,"<[2005-05-31, 2005-05-31]>",305152,250000,2005,sommertransfers,2005-06-01,2020-06-01
123,728,Directed,50032,Domenico Morfeo,"<[2005-05-31, 2005-05-31]>",9154582,7500000,2005,sommertransfers,2005-06-01,2020-06-01
126,728,Directed,50033,Emiliano Bonazzoli,"<[2005-05-31, 2005-05-31]>",5065535,4150000,2005,sommertransfers,2005-06-01,2020-06-01
125,695,Directed,50040,Marco Ferrante,"<[2005-05-31, 2005-05-31]>",244122,200000,2005,sommertransfers,2005-06-01,2020-06-01
31,147,Directed,50043,Tiago,"<[2005-05-31, 2005-05-31]>",12328170,10100000,2005,sommertransfers,2005-06-01,2020-06-01
134,147,Directed,50045,Benoît Pedretti,"<[2005-05-31, 2005-05-31]>",9154582,7500000,2005,sommertransfers,2005-06-01,2020-06-01
139,147,Directed,50046,Sylvain Monsoreau,"<[2005-05-31, 2005-05-31]>",6103054,5000000,2005,sommertransfers,2005-06-01,2020-06-01
132,133,Directed,50051,Camel Meriem,"<[2005-05-31, 2005-05-31]>",7323665,6000000,2005,sommertransfers,2005-06-01,2020-06-01
4,137,Directed,50056,John Utaka,"<[2005-05-31, 2005-05-31]>",7323665,6000000,2005,sommertransfers,2005-06-01,2020-06-01
11,137,Directed,50057,Erik Edman,"<[2005-05-31, 2005-05-31]>",3661832,3000000,2005,sommertransfers,2005-06-01,2020-06-01
141,137,Directed,50058,Youssouf Hadji,"<[2005-05-31, 2005-05-31]>",1952977,1600000,2005,sommertransfers,2005-06-01,2020-06-01
143,134,Directed,50061,Mamadou Niang,"<[2005-05-31, 2005-05-31]>",8544276,7000000,2005,sommertransfers,2005-06-01,2020-06-01
138,134,Directed,50062,Lorik Cana,"<[2005-05-31, 2005-05-31]>",4882443,4000000,2005,sommertransfers,2005-06-01,2020-06-01
132,142,Directed,50068,Pascal Feindouno,"<[2005-05-31, 2005-05-31]>",3661832,3000000,2005,sommertransfers,2005-06-01,2020-06-01
137,142,Directed,50069,Frédéric Piquionne,"<[2005-05-31, 2005-05-31]>",3661832,3000000,2005,sommertransfers,2005-06-01,2020-06-01
326,142,Directed,50070,Sébastien Mazure,"<[2005-05-31, 2005-05-31]>",2441221,2000000,2005,sommertransfers,2005-06-01,2020-06-01
152,142,Directed,50071,Damien Perquis,"<[2005-05-31, 2005-05-31]>",732366,600000,2005,sommertransfers,2005-06-01,2020-06-01
8,4,Directed,50076,Alou Diarra,"<[2005-05-31, 2005-05-31]>",3661832,3000000,2005,sommertransfers,2005-06-01,2020-06-01
80,138,Directed,50081,Bonaventure Kalou,"<[2005-05-31, 2005-05-31]>",10375193,8500000,2005,sommertransfers,2005-06-01,2020-06-01
721,138,Directed,50082,Vikash Dhorasoo,"<[2005-05-31, 2005-05-31]>",3905955,3200000,2005,sommertransfers,2005-06-01,2020-06-01
334,138,Directed,50083,Fabrice Pancrate,"<[2005-05-31, 2005-05-31]>",3661832,3000000,2005,sommertransfers,2005-06-01,2020-06-01
145,139,Directed,50088,Moumouni Dagano,"<[2005-05-31, 2005-05-31]>",3661832,3000000,2005,sommertransfers,2005-06-01,2020-06-01
489,143,Directed,50094,Amara Diané,"<[2005-05-31, 2005-05-31]>",1586794,1300000,2005,sommertransfers,2005-06-01,2020-06-01
134,143,Directed,50097,Pascal Johansen,"<[2005-05-31, 2005-05-31]>",183091,150000,2005,sommertransfers,2005-06-01,2020-06-01
360,321,Directed,50100,Bakari Koné,"<[2005-05-31, 2005-05-31]>",3051527,2500000,2005,sommertransfers,2005-06-01,2020-06-01
141,321,Directed,50101,Anthar Yahia,"<[2005-05-31, 2005-05-31]>",1220610,1000000,2005,sommertransfers,2005-06-01,2020-06-01
133,321,Directed,50102,Souleymane Camara,"<[2005-05-31, 2005-05-31]>",1220610,1000000,2005,sommertransfers,2005-06-01,2020-06-01
139,140,Directed,50108,Jérémy Mathieu,"<[2005-05-31, 2005-05-31]>",6103054,5000000,2005,sommertransfers,2005-06-01,2020-06-01
147,140,Directed,50109,Bryan Bergougnoux,"<[2005-05-31, 2005-05-31]>",4150077,3400000,2005,sommertransfers,2005-06-01,2020-06-01
139,140,Directed,50110,Santos,"<[2005-05-31, 2005-05-31]>",3661832,3000000,2005,sommertransfers,2005-06-01,2020-06-01
138,325,Directed,50112,Romain Rocchi,"<[2005-05-31, 2005-05-31]>",610305,500000,2005,sommertransfers,2005-06-01,2020-06-01
27,146,Directed,50137,Franck Signorino,"<[2005-05-31, 2005-05-31]>",1220610,1000000,2005,sommertransfers,2005-06-01,2020-06-01
137,317,Directed,50143,Sébastien Puygrenier,"<[2005-05-31, 2005-05-31]>",244122,200000,2005,sommertransfers,2005-06-01,2020-06-01
126,153,Directed,50161,Mozart,"<[2005-05-31, 2005-05-31]>",5492749,4500000,2005,sommertransfers,2005-06-01,2020-06-01
160,153,Directed,50162,Vladimir Bystrov,"<[2005-05-31, 2005-05-31]>",4882443,4000000,2005,sommertransfers,2005-06-01,2020-06-01
153,155,Directed,50163,Aleksandr Samedov,"<[2005-05-31, 2005-05-31]>",4882443,4000000,2005,sommertransfers,2005-06-01,2020-06-01
532,155,Directed,50165,Essau Kanyenda,"<[2005-05-31, 2005-05-31]>",488244,400000,2005,sommertransfers,2005-06-01,2020-06-01
344,521,Directed,50167,Dmitri Vasiljev,"<[2005-05-31, 2005-05-31]>",366183,300000,2005,sommertransfers,2005-06-01,2020-06-01
156,160,Directed,50168,Aleksandr Anyukov,"<[2005-05-31, 2005-05-31]>",3661832,3000000,2005,sommertransfers,2005-06-01,2020-06-01
344,162,Directed,50171,Emir Spahic,"<[2005-05-31, 2005-05-31]>",2014008,1650000,2005,sommertransfers,2005-06-01,2020-06-01
156,170,Directed,50179,Denis Kolodin,"<[2005-05-31, 2005-05-31]>",2441221,2000000,2005,sommertransfers,2005-06-01,2020-06-01
156,170,Directed,50180,Patrick Ovie,"<[2005-05-31, 2005-05-31]>",2441221,2000000,2005,sommertransfers,2005-06-01,2020-06-01
170,165,Directed,50192,Sergey Yashin,"<[2005-05-31, 2005-05-31]>",488244,400000,2005,sommertransfers,2005-06-01,2020-06-01
744,156,Directed,50200,Baba Adamu,"<[2005-05-31, 2005-05-31]>",244122,200000,2005,sommertransfers,2005-06-01,2020-06-01
33,8,Directed,50203,Álvaro Arbeloa,"<[2005-12-31, 2005-12-31]>",4686457,3900000,2006,wintertransfers,2006-01-01,2020-06-01
18,11,Directed,50212,Ben Alnwick,"<[2005-12-31, 2005-12-31]>",1802483,1500000,2006,wintertransfers,2006-01-01,2020-06-01
501,29,Directed,50213,Ashley Young,"<[2005-12-31, 2005-12-31]>",15861855,13200000,2006,wintertransfers,2006-01-01,2020-06-01
13,20,Directed,50216,Ben Thatcher,"<[2005-12-31, 2005-12-31]>",901241,750000,2006,wintertransfers,2006-01-01,2020-06-01
217,24,Directed,50222,David Dunn,"<[2005-12-31, 2005-12-31]>",3845298,3200000,2006,wintertransfers,2006-01-01,2020-06-01
8,24,Directed,50223,Stephen Warnock,"<[2005-12-31, 2005-12-31]>",2703725,2250000,2006,wintertransfers,2006-01-01,2020-06-01
104,24,Directed,50225,Christopher Samba,"<[2005-12-31, 2005-12-31]>",600827,500000,2006,wintertransfers,2006-01-01,2020-06-01
20,356,Directed,50226,Djimi Traoré,"<[2005-12-31, 2005-12-31]>",1682317,1400000,2006,wintertransfers,2006-01-01,2020-06-01
0,356,Directed,50227,Laurén,"<[2005-12-31, 2005-12-31]>",660910,550000,2006,wintertransfers,2006-01-01,2020-06-01
8,424,Directed,50228,Chris Kirkland,"<[2005-12-31, 2005-12-31]>",4482175,3730000,2006,wintertransfers,2006-01-01,2020-06-01
217,9,Directed,50233,Matthew Upson,"<[2005-12-31, 2005-12-31]>",15140861,12600000,2006,wintertransfers,2006-01-01,2020-06-01
361,9,Directed,50234,Luís Boa Morte,"<[2005-12-31, 2005-12-31]>",8171258,6800000,2006,wintertransfers,2006-01-01,2020-06-01
11,9,Directed,50235,Calum Davenport,"<[2005-12-31, 2005-12-31]>",5046953,4200000,2006,wintertransfers,2006-01-01,2020-06-01
24,9,Directed,50236,Lucas Neill,"<[2005-12-31, 2005-12-31]>",2763808,2300000,2006,wintertransfers,2006-01-01,2020-06-01
503,9,Directed,50237,Nigel Quashie,"<[2005-12-31, 2005-12-31]>",2703725,2250000,2006,wintertransfers,2006-01-01,2020-06-01
681,767,Directed,50239,Michael Duberry,"<[2005-12-31, 2005-12-31]>",1802483,1500000,2006,wintertransfers,2006-01-01,2020-06-01
14,213,Directed,50244,Matthew Kilgallon,"<[2005-12-31, 2005-12-31]>",4566291,3800000,2006,wintertransfers,2006-01-01,2020-06-01
18,213,Directed,50246,Jon Stead,"<[2005-12-31, 2005-12-31]>",1357870,1130000,2006,wintertransfers,2006-01-01,2020-06-01
42,501,Directed,50249,Gareth Williams,"<[2005-12-31, 2005-12-31]>",1502069,1250000,2006,wintertransfers,2006-01-01,2020-06-01
213,501,Directed,50251,Steve Kabba,"<[2005-12-31, 2005-12-31]>",901241,750000,2006,wintertransfers,2006-01-01,2020-06-01
160,234,Directed,50259,Aleksandr Kerzhakov,"<[2005-12-31, 2005-12-31]>",6008278,5000000,2006,wintertransfers,2006-01-01,2020-06-01
166,82,Directed,50273,Ivica Olic,"<[2005-12-31, 2005-12-31]>",2403311,2000000,2006,wintertransfers,2006-01-01,2020-06-01
101,82,Directed,50274,Frank Rost,"<[2005-12-31, 2005-12-31]>",1802483,1500000,2006,wintertransfers,2006-01-01,2020-06-01
101,256,Directed,50280,Alexander Baumjohann,"<[2005-12-31, 2005-12-31]>",300413,250000,2006,wintertransfers,2006-01-01,2020-06-01
100,570,Directed,50281,Mohamed Zidan,"<[2005-12-31, 2005-12-31]>",3364635,2800000,2006,wintertransfers,2006-01-01,2020-06-01
112,721,Directed,50290,Massimo Oddo,"<[2005-12-31, 2005-12-31]>",9312831,7750000,2006,wintertransfers,2006-01-01,2020-06-01
52,721,Directed,50291,Ronaldo,"<[2005-12-31, 2005-12-31]>",9012417,7500000,2006,wintertransfers,2006-01-01,2020-06-01
